,gu,dong,eduScore,envScore,safeScore,welScore,popScore,transScore,convScore
222,중구,의주로2가,44.52435374485156,55.41198939034237,36.638432597799515,45.42416158269311,13.187359459466421,23.235414560358187,46.036324538145145
223,종로구,동숭동,62.734594464389936,65.18687295114741,38.77477770532562,56.77756653313737,54.83454635921077,45.65093663887886,46.036324538145145
224,종로구,사직동,62.734594464389936,65.18687295114741,38.77477770532562,55.83986865855866,48.91544112685521,51.72587288894799,46.036324538145145
225,종로구,화동,62.70808016159419,65.18687295114741,38.77477770532562,45.836842521758676,48.2425074804355,43.45101496777316,46.036324538145145
226,종로구,숭인동,62.70808016159419,65.18687295114741,38.77477770532562,56.78156678529069,55.1689663604072,54.069660568735735,46.036324538145145
227,종로구,명륜3가,62.70808016159419,65.18687295114741,38.77477770532562,55.231209690976954,58.816533218208654,52.51039639558329,46.036324538145145
228,종로구,청운동,62.70808016159419,65.18687295114741,38.77477770532562,45.68314652159249,49.33149016339608,50.25134468045445,46.036324538145145
229,종로구,평창동,51.6119600066183,65.18687295114741,38.77477770532562,56.79611609806526,49.07865941717938,57.71627692981447,46.036324538145145
230,종로구,홍지동,51.6119600066183,65.18687295114741,38.77477770532562,45.68314652159249,50.73273833872938,54.33335376760151,46.036324538145145
231,종로구,구기동,51.6119600066183,65.18687295114741,38.77477770532562,55.71273527979282,48.78601741665918,53.79241783424738,46.036324538145145
232,종로구,창신동,51.6119600066183,65.18687295114741,38.77477770532562,57.65715287940458,50.42598676525118,53.50001340011638,46.036324538145145
233,종로구,연건동,51.6119600066183,65.18687295114741,38.77477770532562,57.24932012529278,60.50583195511797,52.861601556740204,46.036324538145145
234,종로구,혜화동,51.6119600066183,65.18687295114741,38.77477770532562,57.00813876291851,54.84171464919524,52.133332494447934,46.036324538145145
235,종로구,부암동,51.6119600066183,65.18687295114741,38.77477770532562,46.16335139628302,50.239188189250136,51.28212478464065,46.036324538145145
236,종로구,세종로,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,13.187359459466421,51.28212478464065,46.036324538145145
237,종로구,가회동,51.6119600066183,65.18687295114741,38.77477770532562,46.261601294163,47.11512781129867,50.79422738980435,46.036324538145145
238,종로구,종로5가,51.6119600066183,65.18687295114741,38.77477770532562,47.666893269899916,53.77953768040133,50.25134468045445,46.036324538145145
239,종로구,삼청동,51.6119600066183,65.18687295114741,38.77477770532562,46.03282055027481,49.34472617337523,50.25134468045445,46.036324538145145
240,종로구,신영동,51.6119600066183,65.18687295114741,38.77477770532562,45.33870082245069,49.045525049154186,49.63790760869819,46.036324538145145
241,종로구,평동,51.6119600066183,65.18687295114741,38.77477770532562,56.919633861574425,45.82328187161749,49.63790760869819,46.036324538145145
242,종로구,교북동,51.6119600066183,65.18687295114741,38.77477770532562,45.33870082245069,52.33557125476809,49.63790760869819,46.036324538145145
243,종로구,명륜1가,51.6119600066183,65.18687295114741,38.77477770532562,56.12541621885838,55.562111034270345,49.63790760869819,46.036324538145145
244,종로구,견지동,51.6119600066183,65.18687295114741,38.77477770532562,55.64389063004252,49.13675473178325,49.63790760869819,46.036324538145145
