,자치구,법정동,총 인구수,청소년층(0~19세),청년층(20~34세),노년층(65세 이상),청소년층(0~19세) 백분율,청년층(20~34세) 백분율,노년층(65세~) 백분율
317,마포구,마포동,2662,286,702,415,10.743801652892563,26.37114951164538,15.589782118707737
318,마포구,대흥동,16364,2453,3892,2607,14.990222439501345,23.78391591297971,15.931312637496944
319,마포구,염리동,18042,3353,3873,2360,18.584414144773305,21.46657798470236,13.080589735062631
320,마포구,노고산동,5832,230,2846,746,3.943758573388203,48.7997256515775,12.791495198902606
321,마포구,신수동,15386,2119,3917,2511,13.772260496555312,25.45820876121149,16.320031197192254
322,마포구,현석동,4979,812,933,653,16.30849568186383,18.738702550712993,13.115083350070295
323,마포구,구수동,757,79,191,147,10.435931307793924,25.23117569352708,19.418758256274767
324,마포구,창전동,14683,2151,3811,1983,14.649594769461283,25.955186269835867,13.505414424845059
325,마포구,상수동,7409,831,2381,1056,11.216088540963693,32.1365906330139,14.25293561884195
326,마포구,하중동,1463,217,289,228,14.832535885167463,19.75393028024607,15.584415584415584
327,마포구,신정동,1540,243,296,223,15.779220779220779,19.22077922077922,14.48051948051948
328,마포구,당인동,1017,64,370,169,6.293018682399214,36.38151425762045,16.617502458210424
329,마포구,서교동,19321,1407,7015,2740,7.282231768542001,36.30764453185653,14.181460586926143
330,마포구,동교동,3487,206,1318,560,5.907657011757958,37.79753369658733,16.05965012905076
331,마포구,합정동,16338,1359,5078,2677,8.318031582813074,31.080915656751134,16.38511445709389
332,마포구,망원동,37081,4047,9300,6846,10.913945147110379,25.080229767266253,18.46228526738761
333,마포구,연남동,14227,1136,4621,2389,7.9848176003373865,32.480494833766784,16.792015182399663
334,마포구,성산동,47572,5024,13421,8263,10.560834104094846,28.211973429748593,17.369461027495163
335,마포구,중동,9692,1697,1946,1487,17.509286009079652,20.078415187783737,15.342550557160544
336,마포구,상암동,29661,5608,6036,4413,18.906982232561276,20.349954485688276,14.878122787498734
337,양천구,신정동,172038,30143,30739,29628,17.521129052883666,17.86756414280566,17.221776584243013
338,양천구,목동,145532,27594,27474,20962,18.960778385509716,18.878322293378776,14.403705027073082
339,양천구,신월동,118458,15376,21801,25536,12.980127977848689,18.40399128805146,21.557007546978678
340,강서구,염창동,41285,7765,9078,4905,18.80828388034395,21.988615719995156,11.880828388034395
341,강서구,등촌동,73691,7806,18936,14275,10.59288108452864,25.696489394905754,19.371429346867323
342,강서구,화곡동,217411,24656,54528,39721,11.340732529632815,25.080607696942657,18.270004737570776
343,강서구,가양동,43227,3830,9142,10981,8.86020311379462,21.14881902514632,25.403104541143268
344,강서구,마곡동,54028,10430,14927,5199,19.3048049159695,27.62826682460946,9.622788183904643
345,강서구,내발산동,44623,8720,7929,6790,19.54149205566636,17.768863590525065,15.216368240593416
346,강서구,외발산동,950,89,233,218,9.368421052631579,24.526315789473685,22.94736842105263
347,강서구,공항동,17259,1525,4372,3422,8.835969639028912,25.331710991366823,19.827336462135698
348,강서구,방화동,68913,8029,13596,15784,11.650922177237968,19.72922380392669,22.90424157996314
349,강서구,개화동,1649,156,250,505,9.460278956943602,15.160703456640388,30.624620982413585
350,강서구,오곡동,12,0,0,4,0.0,0.0,33.33333333333333
351,강서구,오쇠동,10,0,6,4,0.0,60.0,40.0
352,구로구,신도림동,35998,6565,6959,5276,18.237124284682483,19.331629534974166,14.65636979832213
353,구로구,구로동,114017,11934,27922,22600,10.466860205057142,24.48933053842848,19.821605550049554
354,구로구,가리봉동,8766,401,2560,2003,4.574492356833219,29.20374172940908,22.849646360939996
355,구로구,고척동,52187,6813,10792,10628,13.054975377009601,20.67947956387606,20.36522505604844
356,구로구,개봉동,82438,9963,15328,18836,12.08544603216963,18.59336713651471,22.848686285450885
357,구로구,오류동,43725,4703,10614,9135,10.755860491709548,24.274442538593483,20.891938250428815
358,구로구,궁동,13963,1817,2662,3052,13.01296283033732,19.064670915992266,21.857766955525317
359,구로구,온수동,8757,1122,1540,1965,12.812607057211373,17.585931254996005,22.439191503939707
360,구로구,천왕동,16219,3395,2713,2951,20.932239965472593,16.727295147666318,18.194709908132438
361,구로구,항동,16335,3939,2568,1931,24.11386593204775,15.720844811753903,11.821242730333639
362,금천구,가산동,24695,1187,11338,2907,4.806641020449484,45.912127961125734,11.771613686981171
363,금천구,독산동,102277,10108,26902,18487,9.882964889466841,26.30307889359289,18.075422626788036
364,금천구,시흥동,100509,11516,19119,23137,11.457680406729745,19.022177118467003,23.01982907003353
365,영등포구,영등포동,13734,1652,2921,2570,12.028542303771662,21.268385029852922,18.71268385029853
366,영등포구,영등포동1가,4005,53,2888,107,1.32334581772784,72.10986267166042,2.671660424469413
367,영등포구,영등포동2가,4224,78,2631,281,1.8465909090909092,62.28693181818182,6.652462121212121
368,영등포구,영등포동3가,1899,17,1078,154,0.8952080042127435,56.766719325961034,8.109531332280147
369,영등포구,영등포동4가,1350,18,625,136,1.3333333333333335,46.2962962962963,10.074074074074074
370,영등포구,영등포동5가,1802,86,441,485,4.772475027746948,24.472807991120977,26.914539400665927
371,영등포구,영등포동6가,1876,54,862,273,2.878464818763326,45.94882729211087,14.55223880597015
372,영등포구,영등포동7가,9893,1097,3359,1210,11.088648539371272,33.95330031335288,12.23087031234206
373,영등포구,영등포동8가,4967,502,1717,661,10.106704248037044,34.56814978860479,13.307831689148381
374,영등포구,여의도동,33350,5270,6133,6585,15.802098950524737,18.389805097451276,19.74512743628186
375,영등포구,당산동1가,6679,518,2223,1206,7.7556520437191185,33.28342566252433,18.05659529869741
376,영등포구,당산동2가,5396,498,1846,762,9.229058561897702,34.21052631578947,14.121571534469979
377,영등포구,당산동3가,8941,851,2646,1605,9.51795101219103,29.594005144838388,17.951012191030085
378,영등포구,당산동4가,12158,1908,2979,1622,15.69337062016779,24.50238526073367,13.341010034545157
379,영등포구,당산동5가,12936,1907,3308,2105,14.741805813234384,25.57204700061843,16.27241805813234
380,영등포구,당산동6가,3372,100,1699,405,2.965599051008304,50.38552787663107,12.01067615658363
381,영등포구,당산동,8221,781,3583,855,9.5000608198516,43.583505656246196,10.400194623525119
382,영등포구,도림동,17579,1606,4415,3410,9.135900790716194,25.11519426588543,19.398145514534388
383,영등포구,문래동1가,255,8,35,98,3.1372549019607843,13.725490196078432,38.43137254901961
384,영등포구,문래동2가,1097,139,208,258,12.670920692798541,18.960802187784868,23.518687329079306
385,영등포구,문래동3가,13510,2497,2330,2449,18.48260547742413,17.246484085862324,18.127313101406365
386,영등포구,문래동4가,1932,294,371,359,15.217391304347828,19.202898550724637,18.58178053830228
387,영등포구,문래동5가,4592,810,940,700,17.639372822299652,20.470383275261327,15.24390243902439
388,영등포구,문래동6가,10728,2083,2283,1123,19.41648023862789,21.28076062639821,10.46793437733035
389,영등포구,양평동1가,4951,607,1355,836,12.260149464754596,27.36820844273884,16.88547768127651
390,영등포구,양평동2가,7060,763,2097,910,10.807365439093484,29.70254957507082,12.889518413597735
391,영등포구,양평동3가,12013,1903,3183,1490,15.841172063597769,26.496295679680347,12.403229834346124
392,영등포구,양평동4가,6687,619,2357,958,9.256766861073725,35.247495139823535,14.326304770450127
393,영등포구,양평동5가,5892,744,1762,706,12.627291242362526,29.904955872369314,11.982348947725729
394,영등포구,양평동6가,4076,378,1469,421,9.27379784102061,36.040235525024535,10.32875368007851
395,영등포구,신길동,102573,12888,23021,20056,12.564710011406511,22.443528023943923,19.552903785596598
396,영등포구,대림동,47046,4401,10225,11047,9.354674148705522,21.73404752795137,23.481273647068825
397,동작구,노량진동,31412,2626,9904,6178,8.359862472940277,31.52935184006112,19.6676429390042
398,동작구,상도동,113674,13739,28296,21214,12.08631701180569,24.892235691538964,18.662139099530236
399,동작구,상도1동,9631,853,4489,1415,8.856816529955353,46.609905513446165,14.692139964697331
400,동작구,본동,10796,1319,2229,2229,12.217487958503149,20.646535753982956,20.646535753982956
401,동작구,흑석동,29961,4509,6576,5182,15.049564433763893,21.948533093020927,17.295817896598912
402,동작구,동작동,5553,873,986,1021,15.721231766612643,17.756167837205115,18.386457770574463
403,동작구,사당동,96784,10249,24834,19278,10.589560257893867,25.659199867746736,19.91858158373285
404,동작구,대방동,35638,5174,8991,5835,14.51821089847915,25.228688478590268,16.372972669622314
405,동작구,신대방동,45320,6723,10823,7737,14.83451015004413,23.881288614298324,17.071932921447484
406,관악구,봉천동,221775,21470,75381,38088,9.680982978243716,33.98985458234697,17.174163003043624
407,관악구,신림동,242494,18669,81234,43614,7.698747185497373,33.49938555180747,17.985599643702525
408,관악구,남현동,17687,1420,6113,3060,8.028495505173291,34.56210776276361,17.300842426641037
409,서초구,방배동,94571,15378,18249,17137,16.260798764949087,19.29661312664559,18.120776982373034
410,서초구,양재동,35620,4230,8897,5759,11.875350926445817,24.977540707467718,16.16788321167883
411,서초구,우면동,27411,5358,4336,5062,19.546897231038635,15.818467038780051,18.4670387800518
412,서초구,원지동,253,12,26,112,4.743083003952568,10.276679841897234,44.26877470355731
413,서초구,잠원동,50584,10280,8721,7053,20.32263166218567,17.240629448046814,13.943144077178554
414,서초구,반포동,75816,16474,12707,10892,21.72892265484858,16.76031444549963,14.36636066265696
415,서초구,서초동,106213,17901,23315,16003,16.85386911206726,21.95117358515436,15.066893883046331
416,서초구,내곡동,8258,1607,1226,1603,19.459917655606684,14.846209736013563,19.411479777185757
417,서초구,염곡동,998,118,163,279,11.823647294589177,16.33266533066132,27.955911823647295
418,서초구,신원동,7940,1266,1342,1641,15.944584382871538,16.90176322418136,20.667506297229217
419,강남구,역삼동,70529,10128,19078,7688,14.36005047569085,27.049866012562205,10.900480653348268
420,강남구,개포동,75386,12908,13482,13596,17.122542647175866,17.88395723343857,18.035178945692834
421,강남구,청담동,24629,3864,4977,3903,15.688822120264728,20.20788501360185,15.847172032969265
422,강남구,삼성동,42743,7300,8674,6307,17.0788199237302,20.29338137238846,14.755632501228272
423,강남구,대치동,80762,18603,13189,10511,23.034347836853968,16.330700081721602,13.014784180679031
424,강남구,신사동,10796,1380,2484,2026,12.782512041496851,23.008521674694332,18.766209707299
425,강남구,논현동,41447,3449,12232,6282,8.321470794026107,29.51238931647646,15.15670615484836
426,강남구,압구정동,30226,5446,4558,6531,18.017600741083836,15.079732680473764,21.60722556739231
427,강남구,세곡동,14391,2643,2500,2546,18.365645194913487,17.371968591480787,17.691612813564035
428,강남구,자곡동,27333,5394,5693,4101,19.73438700471957,20.828302784180295,15.003841510262319
429,강남구,율현동,3807,672,680,660,17.65169424743893,17.861833464670344,17.336485421591803
430,강남구,일원동,47748,9323,8914,7519,19.52542514869733,18.66884476836726,15.747256429588674
431,강남구,수서동,21861,2693,3320,6249,12.31874113718494,15.186862449110288,28.58515163990668
432,강남구,도곡동,53215,11010,8848,8515,20.689655172413794,16.626890914215917,16.001127501644273
433,송파구,잠실동,105885,19575,20017,16781,18.487037824054397,18.90447183264863,15.848326014071871
434,송파구,신천동,37715,7878,5435,6339,20.888240753016042,14.41071191833488,16.807636219011005
435,송파구,풍납동,35496,4671,7303,7075,13.15922920892495,20.57414919990985,19.931823304034257
436,송파구,송파동,41914,5080,10979,6877,12.120055351433887,26.194111752636353,16.407405640120245
437,송파구,석촌동,30766,2813,8988,4923,9.14321003705389,29.21406747708509,16.001430150165767
438,송파구,삼전동,29075,2820,8387,4351,9.699054170249354,28.84608770421324,14.964746345657781
439,송파구,가락동,83866,13941,17060,13022,16.6229461283476,20.341974101542938,15.527150454296141
440,송파구,문정동,61417,6982,16683,9765,11.368187960988001,27.163488936288,15.89950665125291
441,송파구,장지동,43216,10327,6807,5561,23.896242132543502,15.751110699740837,12.867919289152166
442,송파구,방이동,59160,7984,14996,9496,13.495605138607166,25.348208248816768,16.05138607167005
443,송파구,오금동,37413,5217,7295,7234,13.944350894074253,19.49857001576992,19.33552508486355
444,송파구,거여동,52677,9825,9523,8369,18.651403838487386,18.078098600907417,15.887389183134953
445,송파구,마천동,35566,3654,6178,8850,10.273857054490243,17.370522409042344,24.883315526064216
446,강동구,명일동,42314,7680,7549,7446,18.150021269556174,17.840431063005152,17.597012808999384
447,강동구,고덕동,46758,10839,6483,6547,23.181059925574232,13.865007057615808,14.001882030882415
448,강동구,상일동,51053,11679,7910,7195,22.8762266664055,15.493702622764577,14.093197265586744
449,강동구,길동,44675,4622,10294,8998,10.34583100167879,23.041969781757135,20.141018466703972
450,강동구,둔촌동,24349,3374,5037,4581,13.856831902747546,20.686681177871783,18.81391432913056
451,강동구,암사동,65775,9601,12545,12264,14.596731280881794,19.072595971113646,18.645381984036487
452,강동구,성내동,65333,7249,15749,12420,11.095464772779454,24.10573523334303,19.01030107296466
453,강동구,천호동,84811,7920,20785,17143,9.338411290988196,24.507434177170413,20.21317989411751
454,강동구,강일동,34099,6789,5430,6221,19.90967477052113,15.924220651632012,18.243936772339364
